person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
47,52000,Own,2,Venture,B,5000,10.08,0,0.1,N,12
32,101000,Mortgage,12,Debtconsolidation,B,8000,11.49,0,0.08,N,5
26,57240,Rent,3,Venture,A,9000,7.51,0,0.16,N,3
26,46800,Mortgage,NULL,Personal,D,6000,14.91,0,0.13,Y,3
25,110000,Mortgage,8,Debtconsolidation,A,5500,6.62,0,0.05,N,2
NULL,NULL,Rent,0,Education,A,9500,10.38,0,0.21,N,2
23,69000,Own,7,Medical,A,9000,5.99,0,0.13,N,3
25,50000,Own,9,Personal,E,9175,19.42,0,0.18,N,4
23,150000,Rent,0,Education,A,24000,7.49,0,0.16,N,4
21,70000,Rent,5,Education,A,4000,7.9,0,0.06,N,2
29,50000,Mortgage,0,Personal,A,6300,6.62,0,0.13,N,8
32,27000,Rent,5,Venture,C,4500,13.11,0,0.17,Y,5
28,75000,Rent,3,Education,B,7500,NULL,0,0.1,N,6
25,19800,,0,,C,8500,7.49,1,0.35,N,12
23,38000,Rent,1,Medical,A,5200,7.88,0,0.14,N,3
38,65000,Mortgage,6,Personal,C,11500,13.92,0,0.18,N,14
29,70000,Mortgage,9,Debtconsolidation,B,8500,11.14,0,0.12,N,10
21,19200,Rent,5,Homeimprovement,C,7000,14.35,1,0.36,N,2
27,175000,Mortgage,7,Medical,A,15000,7.49,0,0.09,N,8
23,71004,Rent,8,Education,D,20000,14.09,0,0.28,N,3
26,70000,Rent,6,Venture,E,15000,16.35,0,0.21,Y,3
23,80000,Mortgage,4,Medical,B,8000,10.99,0,0.1,N,3
41,65000,Mortgage,6,Homeimprovement,B,20000,12.21,0,0.31,N,13
29,125000,Mortgage,4,Medical,C,24000,13.49,0,0.19,N,7
32,155000,Own,6,Medical,B,15000,12.42,0,0.1,N,7
22,98656,Mortgage,3,Education,C,7500,13.06,1,0.08,Y,3
24,45000,Mortgage,2,Personal,A,7200,7.29,0,0.16,N,4
27,62900,Rent,3,Medical,D,12000,15.95,1,0.16,N,9
26,154000,Mortgage,5,Medical,B,12400,11.83,0,0.08,N,4
23,62000,Rent,3,Education,A,7200,7.9,1,0.12,N,3
24,60000,Rent,1,Venture,B,14525,10.99,0,0.24,N,4
24,189000,Mortgage,4,Education,A,5000,9.32,0,0.03,N,2
24,55000,Rent,2,Debtconsolidation,A,4500,7.9,0,0.08,N,2
23,25596,Rent,2,Medical,B,4500,9.99,0,0.18,N,4
30,53000,Rent,1,Medical,A,11000,6.62,0,0.21,N,9
30,86706,Mortgage,6,Medical,A,8500,6.62,0,0.1,N,10
37,220000,Rent,0,Education,B,30000,9.91,0,0.14,N,17
34,39312,Rent,5,Personal,D,10000,15.7,0,0.25,N,7
26,34000,Rent,3,Personal,D,5500,16.89,0,0.16,Y,3
28,22200,Own,NULL,Homeimprovement,B,2500,11.49,0,0.11,N,5
41,118075,Mortgage,5,Medical,B,28000,11.71,0,0.24,N,13
24,95000,Mortgage,7,Debtconsolidation,B,15000,12.69,0,0.16,N,2
23,36000,Mortgage,7,Homeimprovement,A,10750,NULL,1,0.3,N,3
26,110004,Mortgage,1,Venture,B,12000,10.36,0,0.11,N,3
27,115000,Mortgage,11,Personal,B,14400,12.69,0,0.13,N,6
23,60000,Mortgage,4,Personal,A,20000,6.54,0,0.33,N,3
24,59000,Rent,5,Education,C,15000,14.79,1,0.25,Y,3
44,67920,Rent,13,Homeimprovement,A,32400,NULL,1,0.48,N,13
25,70000,Mortgage,9,Personal,B,1000,12.69,0,0.01,N,2
29,40800,Mortgage,0,Homeimprovement,A,2000,7.74,0,0.05,N,8
25,68400,Rent,9,Personal,E,24250,17.56,1,0.35,N,4
22,70000,Mortgage,6,Personal,D,25000,15.31,0,0.36,Y,4
123,78000,Rent,7,Venture,B,20000,NULL,0,0.26,N,4
27,42000,Rent,3,Debtconsolidation,B,8800,11.71,0,0.21,N,5
21,42000,Rent,4,Debtconsolidation,A,4500,6.03,0,0.11,N,4
22,45000,Rent,7,Personal,A,9000,7.9,0,0.2,N,3
31,123000,Rent,2,Venture,A,7000,8.49,0,0.06,N,10
25,54000,Rent,4,Homeimprovement,A,6000,8.59,0,0.11,N,4
27,55000,Rent,11,Medical,B,8000,11.83,0,0.15,N,9
22,81996,Mortgage,6,Personal,B,10000,11.46,1,0.12,N,3
25,30000,Rent,2,Medical,A,3200,8,0,0.11,N,4
22,57000,Mortgage,6,Personal,B,11425,9.91,0,0.2,N,4
34,85000,Mortgage,19,Education,D,8500,14.42,0,0.1,Y,8
29,90000,Mortgage,3,Education,A,15000,6.99,0,0.17,N,8
34,67392,Mortgage,0,Personal,,15000,NULL,0,0.13,N,7
28,60000,Rent,3,Personal,A,12000,6.17,0,0.2,N,6
24,40800,Rent,5,Medical,C,4800,13.85,0,0.12,Y,3
22,54000,Rent,2,Medical,D,10000,13.36,1,0.19,Y,3
31,24000,Rent,2,Medical,A,1800,8.59,0,0.07,N,6
25,115000,Mortgage,3,Debtconsolidation,C,19000,13.49,0,0.17,N,4
30,96000,Rent,11,Education,C,12000,13.23,0,0.13,N,10
26,NULL,Rent,4,,B,22000,6.99,0,0.24,N,4
27,45000,Mortgage,12,Debtconsolidation,B,5000,9.25,0,0.11,N,10
21,30000,Rent,5,Venture,B,7500,9.99,0,0.25,N,4
36,20004,Rent,1,Venture,B,4375,10.74,0,0.22,N,17
53,106000,Mortgage,38,Personal,B,20000,9.88,0,0.19,N,23
22,50000,Mortgage,6,Education,A,4800,6.03,0,0.1,N,3
26,155142,Mortgage,6,Personal,D,23000,18.25,0,0.15,N,2
26,100000,Mortgage,0,Education,C,10000,14.26,0,0.1,N,2
24,25000,Rent,0,Debtconsolidation,A,4400,6.76,0,0.18,N,3
39,38500,Mortgage,7,Medical,C,3500,13.98,0,0.09,Y,17
25,80000,Mortgage,6,Venture,B,10000,NULL,0,0.13,N,4
27,85500,Rent,1,Education,D,11000,15.99,1,0.13,N,6
26,38400,Rent,10,Medical,D,7500,17.58,0,0.2,N,2
31,42000,Rent,4,Education,B,10000,11.71,1,0.24,N,5
25,34980,Mortgage,1,Venture,B,6000,11.48,0,0.17,N,2
55,75000,Mortgage,3,Personal,A,10000,7.51,0,0.13,N,20
28,30000,Mortgage,8,Debtconsolidation,A,3000,7.29,0,0.1,N,5
30,70000,Mortgage,NULL,Venture,B,10000,10.25,0,0.14,N,8
25,98000,Mortgage,3,Homeimprovement,B,1000,11.14,0,0.01,N,4
24,73500,Rent,7,Medical,C,15000,13.16,0,0.2,Y,3
24,180000,Own,8,Education,B,21000,11.48,0,0.12,N,3
39,78840,Mortgage,18,Debtconsolidation,B,15000,11.71,0,0.19,N,13
30,70000,Mortgage,4,Medical,B,10200,12.42,0,0.15,N,6
26,69654,Mortgage,10,Medical,C,7500,NULL,0,0.11,Y,3
43,25000,Rent,6,Medical,B,8000,11.99,1,0.32,N,17
22,60000,Rent,4,Personal,B,9800,NULL,0,0.16,N,3
37,125000,Mortgage,1,Homeimprovement,A,8000,9.32,0,0.06,N,15
30,50000,Mortgage,3,Personal,C,6000,NULL,0,0.12,Y,7
22,25920,Mortgage,7,Venture,B,11325,10.65,0,0.44,N,3
31,68000,Own,1,Venture,A,8000,7.9,0,0.12,N,5
25,75000,Mortgage,7,Debtconsolidation,B,15000,9.99,0,0.2,N,4
28,75000,Mortgage,3,Homeimprovement,B,6000,11.48,0,0.08,N,8
28,50000,Rent,0,Education,A,7000,8.32,0,0.14,N,5
23,125000,Mortgage,7,Education,B,5000,NULL,0,0.04,N,2
25,57000,Rent,0,Personal,C,15000,13.85,0,0.26,Y,2
24,29120,Rent,0,Education,B,5000,10.99,0,0.17,N,4
30,50000,Mortgage,11,Medical,B,10000,NULL,0,0.2,N,6
NULL,NULL,Rent,1,Personal,B,14000,12.42,0,0.27,N,10
NULL,43000,Mortgage,7,Medical,C,NULL,16.49,0,0.13,Y,7
23,62471,Mortgage,NULL,Education,A,12000,6.91,0,0.19,N,2
30,75000,Rent,7,Medical,B,20000,12.18,0,0.27,N,7
25,78000,Mortgage,0,Homeimprovement,B,25000,9.64,0,0.32,N,4
26,12000,Rent,NULL,Venture,A,5000,6.92,1,0.42,N,4
28,29000,Rent,4,Debtconsolidation,D,10000,16.77,1,0.34,N,10
35,21600,Rent,1,Personal,C,2500,14.35,0,0.12,Y,5
73,75000,Rent,0,Medical,A,7800,NULL,0,0.1,N,24
21,40800,Rent,3,Medical,D,12000,15.21,1,0.29,N,2
22,36750,Rent,6,Education,D,7500,14.84,0,0.2,N,3
37,32000,Rent,4,Debtconsolidation,C,17000,NULL,0,0.23,,5
24,42000,Own,7,Venture,A,12000,7.66,0,0.29,N,3
22,88824,Mortgage,6,Debtconsolidation,A,12600,7.66,0,0.14,N,3
24,62500,Mortgage,2,Education,A,6000,5.79,0,0.1,N,3
23,61000,Mortgage,2,Venture,E,18400,19.29,0,0.3,N,2
22,55000,Rent,6,Debtconsolidation,A,7500,6.03,0,0.14,N,2
21,20000,Rent,2,Medical,A,9000,7.51,1,0.45,N,4
24,83000,Mortgage,6,Homeimprovement,A,10400,5.79,0,0.13,N,3
29,32108,Rent,4,Venture,E,2500,15.68,1,0.08,Y,5
23,80000,Mortgage,4,Medical,,6575,NULL,0,0.15,N,4
43,67000,Rent,0,Medical,A,4500,5.42,0,0.07,N,13
26,87800,Mortgage,5,Education,A,12000,5.79,0,0.14,N,4
24,105000,Rent,2,Venture,A,13800,7.66,0,0.13,N,2
41,28800,Rent,2,Education,C,1000,NULL,0,0.03,N,13
24,51000,Rent,8,,C,13500,10.83,1,0.19,,2
22,41000,Own,0,Personal,A,1000,6.99,0,0.02,N,2
33,42000,Rent,2,Personal,A,25000,11.12,0,NULL,,8
27,225000,Mortgage,11,Venture,D,25000,15.31,0,0.11,N,5
29,75000,Mortgage,9,Personal,B,8000,11.99,0,0.11,N,5
34,50400,Mortgage,9,Venture,F,22800,18.67,0,0.45,N,10
28,39184,Rent,3,Debtconsolidation,A,6000,6.17,0,0.15,N,7
30,150000,Own,5,Personal,D,5425,NULL,0,0.04,Y,5
25,24000,Rent,9,Personal,B,9600,11.71,1,0.4,N,4
31,35142,Rent,NULL,Venture,B,8000,11.11,0,0.23,N,6
22,63000,Mortgage,6,Medical,B,15000,NULL,0,0.24,N,3
21,42000,Rent,5,Education,D,13000,15.31,1,0.31,N,3
22,86000,Mortgage,6,Education,B,10000,11.49,0,0.12,N,2
28,25200,Rent,5,Personal,D,11500,14.46,1,0.46,Y,6
23,20000,Mortgage,2,Medical,B,6400,10.65,0,0.32,N,4
25,50000,Mortgage,6,Personal,A,12800,7.49,1,0.26,N,4
23,57000,Rent,5,Venture,B,7650,11.71,0,0.13,N,4
40,187000,Mortgage,0,Debtconsolidation,A,10000,7.9,0,0.05,N,17
35,60000,Own,1,Personal,D,5000,15.7,0,0.08,N,9
32,108202,Mortgage,6,Medical,C,9600,13.79,0,0.09,Y,6
26,34000,Rent,3,Personal,D,5500,16.89,0,0.16,Y,2
25,76800,Mortgage,5,Personal,C,20000,NULL,0,0.26,Y,2
23,175000,Mortgage,5,Education,D,35000,NULL,0,0.2,N,3
45,38400,Rent,4,Debtconsolidation,C,1000,14.72,0,0.03,Y,12
33,55000,Own,4,Homeimprovement,A,12000,7.51,0,0.22,N,9
31,10000,Rent,2,Education,A,3250,7.88,1,0.33,N,10
43,142500,Mortgage,7,Medical,B,20000,11.49,0,0.14,N,15
33,138000,Rent,0,Personal,E,35000,18.64,1,0.25,Y,7
23,95000,Rent,6,Education,B,15000,9.88,0,0.16,N,4
40,71599,Rent,0,Education,A,6000,9.63,0,0.08,N,17
26,117500,Rent,0,Venture,A,13800,7.49,0,0.12,N,3
24,112500,Mortgage,3,Education,C,8600,13.11,0,0.08,Y,3
25,65000,Rent,3,Personal,D,18000,15.33,1,0.28,N,4
23,44390,Own,3,Education,,NULL,NULL,1,0.34,N,3
38,40000,Own,6,Medical,A,9000,7.49,0,0.23,N,16
33,24996,Mortgage,3,Personal,C,6600,12.99,0,0.26,Y,6
43,141000,Mortgage,9,Venture,C,15000,12.53,0,0.11,N,16
32,34320,Mortgage,0,Medical,C,1900,12.84,0,0.06,Y,7
27,NULL,Rent,3,Education,E,10000,6.92,0,0.2,N,2
28,74400,Mortgage,7,Medical,B,12000,NULL,0,0.16,N,6
22,39000,Mortgage,1,Venture,F,5000,18.21,1,0.13,Y,4
23,70000,Mortgage,1,Personal,B,5000,11.12,0,0.07,N,3
23,56700,Mortgage,7,Education,A,12000,5.42,0,0.21,N,2
36,95000,Rent,3,Venture,A,7375,8.94,0,0.08,N,15
28,200000,Mortgage,7,Personal,A,10000,6.99,0,0.05,N,7
28,336000,Rent,1,Venture,C,2150,13.06,0,0.01,Y,5
30,38000,Rent,2,Education,A,6500,7.14,0,0.17,N,9
22,100000,Mortgage,6,Debtconsolidation,A,15000,8.94,0,0.15,N,3
31,273655,Mortgage,4,Debtconsolidation,A,19600,7.51,0,0.07,N,5
21,24000,Rent,0,Education,B,6400,10.95,0,0.27,N,3
25,37980,Mortgage,7,Personal,A,3500,6.03,0,0.09,N,2
25,80000,Mortgage,9,Venture,A,12000,7.88,0,0.15,N,3
35,35000,Mortgage,4,Personal,B,8000,9.91,0,0.23,N,5
24,18000,Rent,5,Personal,C,3000,15.27,1,0.17,Y,2
22,30000,Mortgage,6,Debtconsolidation,B,3000,11.49,0,0.1,N,3
23,88000,Rent,0,Personal,D,12000,14.61,1,0.14,Y,4
22,49000,Rent,0,Education,D,7600,15.62,1,0.16,N,4
38,37200,Rent,1,Debtconsolidation,B,5000,9.99,0,0.13,N,11
22,26400,Mortgage,NULL,Homeimprovement,A,1550,NULL,1,0.06,N,2
27,10400,Own,NULL,Personal,C,4750,14.72,1,0.46,Y,7
36,52660,Mortgage,2,Homeimprovement,C,15000,13.16,0,0.28,Y,13
31,12000,Rent,2,Education,B,2400,11.71,1,0.2,N,10
35,69000,Rent,1,Education,B,12000,11.26,1,0.17,N,5
58,780000,Mortgage,7,Personal,A,4500,6.91,0,0.01,N,20
25,78000,Rent,1,Personal,A,6000,9.63,0,0.08,N,4
23,30000,Rent,1,Medical,A,8400,NULL,1,0.28,N,2
25,216000,Mortgage,2,Homeimprovement,D,25000,16.07,0,0.12,N,2
22,18996,Rent,4,Medical,D,6000,14.74,1,0.32,Y,3
27,99000,Mortgage,4,Medical,A,9000,7.14,0,0.09,N,5
22,50000,Mortgage,6,Venture,A,7800,6.62,0,0.16,N,2
28,58000,Rent,5,Homeimprovement,D,19000,14.09,1,0.33,N,8
25,42000,Mortgage,9,Homeimprovement,B,3250,10,0,0.08,N,3
24,97000,Mortgage,2,Debtconsolidation,C,22000,12.68,0,0.23,N,3
52,50000,Rent,3,Education,B,4500,11.89,0,0.09,N,25
39,134000,Mortgage,NULL,Venture,B,25000,10.25,0,0.19,N,17
32,50000,Mortgage,0,Education,A,5400,7.14,0,0.11,N,9
30,90000,Rent,14,Personal,D,10000,15.62,0,0.11,Y,6
33,14400,Rent,2,Medical,B,3000,11.83,1,0.21,N,5
24,90000,Rent,1,Homeimprovement,B,19500,9.76,0,0.22,N,2
24,36000,Mortgage,8,Personal,C,3500,13.06,0,0.1,Y,3
27,68000,Mortgage,6,Education,C,2000,13.8,0,0.03,N,5
27,80000,Mortgage,4,Education,A,15000,6.54,0,0.19,N,6
22,50000,Rent,2,Education,A,8000,6.62,0,0.16,N,3
27,87000,Mortgage,11,Venture,C,21125,13.92,0,0.24,N,5
26,100000,Rent,3,Debtconsolidation,C,3000,13.57,0,0.03,N,3
25,27096,Rent,7,Education,A,5000,7.9,1,0.18,N,3
29,35000,Own,11,Medical,C,4200,12.99,0,0.12,Y,7
21,30000,Rent,1,Venture,D,2400,16.49,1,0.08,Y,2
29,82600,Mortgage,6,Venture,B,19450,9.91,0,0.24,N,10
26,46800,Mortgage,0,Medical,C,5000,12.87,1,0.11,N,4
31,38000,Rent,15,Venture,A,14400,8.94,1,0.38,N,7
25,24000,Mortgage,2,Personal,D,3500,15.58,1,0.15,Y,2
28,25000,Mortgage,12,Homeimprovement,C,10625,14.27,0,0.42,Y,6
27,75127,Rent,11,Homeimprovement,B,15000,10.64,0,0.2,N,6
22,95004,Rent,0,Education,C,8000,12.61,0,0.08,Y,4
22,55000,Mortgage,2,Education,A,12000,6.54,0,0.22,N,4
23,47184,Rent,0,,B,3000,NULL,NULL,0.12,N,9
23,54000,Mortgage,1,Education,C,13650,NULL,0,0.25,Y,2
22,30000,Rent,NULL,Venture,E,8000,NULL,1,0.27,N,3
24,130000,Mortgage,5,Debtconsolidation,B,25000,12.53,0,0.19,N,3
30,53000,Rent,4,Debtconsolidation,A,12000,6.03,0,0.23,N,7
25,35000,Mortgage,9,Debtconsolidation,A,7000,NULL,0,0.2,N,2
27,28500,Mortgage,6,Venture,A,2600,7.74,0,0.09,N,7
27,63000,Mortgage,9,Debtconsolidation,B,4500,8.88,0,0.07,N,7
31,78504,Rent,2,Education,C,10000,11.41,0,0.13,Y,8
21,56000,Mortgage,5,Education,B,18000,10.25,1,0.32,N,2
24,72000,Mortgage,8,Education,C,14000,14.65,1,0.19,N,4
38,42000,Mortgage,5,Personal,B,NULL,9.88,0,0.05,,2
24,105000,Rent,2,Homeimprovement,C,19000,12.29,0,0.18,Y,2
35,31000,Rent,0,Venture,C,5000,14.35,0,0.16,N,7
35,55000,Mortgage,7,Education,B,1450,10.59,0,0.03,N,5
21,30000,Rent,2,Personal,B,7000,10.99,1,0.23,N,2
36,75000,Rent,12,Medical,A,7000,6.92,0,0.09,N,17
23,54000,Mortgage,4,Medical,B,2700,11.86,0,0.05,N,3
37,55900,Mortgage,1,Personal,B,17000,8.7,0,0.3,N,12
29,44991,Mortgage,13,Medical,C,5000,14.72,0,0.11,Y,5
31,80004,Mortgage,9,Medical,B,5500,10.75,0,0.07,N,8
26,96500,Mortgage,4,Venture,A,18000,7.51,0,0.19,N,4
39,18300,Rent,0,Debtconsolidation,D,1200,14.74,1,0.07,Y,11
32,37076,Rent,3,Personal,B,12000,12.42,1,0.32,N,7
24,66000,Mortgage,8,Personal,D,15000,18.25,0,0.23,N,4
32,75000,Mortgage,2,Venture,D,2000,15.65,0,0.03,Y,10
27,55000,Mortgage,2,Venture,D,7000,NULL,0,0.13,Y,7
34,84000,Mortgage,15,Personal,B,9250,11.36,0,0.11,N,8
22,40000,Mortgage,5,Personal,A,5400,7.42,0,0.14,N,2
41,4000,Rent,0,Medical,C,2000,13.22,1,0.5,Y,15
31,74628,Mortgage,12,Debtconsolidation,C,15000,12.99,0,0.2,N,5
34,50000,Own,0,Venture,A,16000,7.51,0,0.32,N,7
30,44449,Mortgage,2,Venture,C,21250,13.48,0,0.48,Y,6
22,90000,Rent,7,Venture,A,12000,5.79,0,0.13,N,2
25,63000,Rent,5,Education,D,9600,14.46,0,0.15,Y,4
32,54000,Mortgage,4,Medical,C,12000,15.27,0,0.22,N,6
35,45000,Rent,3,Medical,A,5500,6.92,0,0.12,N,6
22,34000,Rent,6,Debtconsolidation,B,14000,10.62,1,0.41,N,4
22,36000,Rent,0,Personal,C,6500,NULL,0,0.18,N,3
22,73000,Rent,1,Venture,C,1800,11.41,0,0.02,N,3
29,98736,Own,13,Venture,B,9000,11.89,0,0.09,N,6
28,84000,Rent,3,Homeimprovement,B,15000,11.86,0,0.18,N,9
22,46000,Mortgage,3,Debtconsolidation,A,6000,7.68,0,0.13,N,2
25,158000,Mortgage,10,Venture,C,20000,14.26,0,0.13,Y,2
35,35000,Mortgage,5,Education,B,5600,11.49,0,0.16,N,6
25,30576,Mortgage,5,Debtconsolidation,A,10000,6.03,0,0.33,N,4
24,75000,Mortgage,9,Homeimprovement,A,11500,5.42,0,0.15,N,2
41,55000,Rent,9,Debtconsolidation,B,12000,12.53,0,0.22,N,15
27,59000,Mortgage,11,Homeimprovement,C,16000,13.98,0,0.27,N,10
25,62400,Rent,7,Medical,B,2300,11.71,0,0.04,N,3
30,60000,Mortgage,NULL,Debtconsolidation,A,NULL,5.99,0,0.31,N,2
26,60000,Rent,4,Education,C,9000,12.68,0,0.15,N,4
23,19136,Rent,4,Education,E,5500,17.93,1,0.29,Y,3
24,40000,Rent,5,Medical,B,2000,NULL,0,0.05,N,4
30,40000,Rent,8,Venture,A,2500,5.79,0,0.06,N,10
23,50004,Mortgage,7,Personal,A,6000,NULL,0,0.12,N,3
22,69528,Rent,6,Venture,C,6000,12.99,0,0.09,N,3
32,91800,Mortgage,13,Medical,D,8400,15.99,1,0.08,N,9
25,58000,Rent,5,Venture,A,6900,7.66,0,0.12,N,4
29,200004,Mortgage,0,Debtconsolidation,B,19000,11.83,0,0.09,N,7
31,99504,Rent,5,Debtconsolidation,C,7500,13.57,0,0.08,N,10
23,62400,Mortgage,7,Medical,C,7000,13.06,0,0.11,N,4
22,36000,Rent,3,Education,C,9000,NULL,0,0.25,Y,2
27,NULL,Rent,0,,B,20000,17.04,1,0.23,Y,2
25,34000,Mortgage,9,Medical,A,2000,7.66,1,0.06,N,4
22,36000,Rent,2,Education,C,3600,12.99,0,0.1,N,2
28,62000,Rent,2,Education,C,12000,NULL,0,0.19,N,10
30,38220,Mortgage,1,Debtconsolidation,A,5500,10.99,NULL,0.09,N,2
22,NULL,Rent,4,Medical,A,3775,NULL,0,0.17,N,6
30,65000,Mortgage,15,Debtconsolidation,A,7500,6.17,0,0.12,N,9
23,73426,Mortgage,0,Education,C,7500,NULL,0,0.1,N,2
24,23000,Rent,2,Education,C,1600,NULL,0,0.07,Y,2
35,10800,Rent,NULL,Education,D,2500,14.84,1,0.23,N,5
25,39000,Own,0,Medical,C,8500,14.35,0,0.22,N,3
35,126696,Mortgage,19,Medical,B,24250,10.38,0,0.19,N,6
21,41000,Rent,5,Education,A,7000,5.79,0,0.17,N,3
26,43873,Own,NULL,Homeimprovement,D,17500,16.32,0,0.4,N,3
27,42504,Rent,2,Debtconsolidation,B,7200,10.59,0,0.17,N,6
24,65000,Own,3,Personal,B,6000,11.36,0,0.09,N,2
22,54000,Mortgage,1,Medical,C,4000,13.98,0,0.07,N,4
53,54000,Rent,NULL,Medical,D,10000,14.59,1,0.19,Y,27
NULL,88000,Rent,1,Debtconsolidation,B,2000,13.48,0,0.1,,6
32,45000,Mortgage,12,Education,A,4800,7.49,0,0.11,N,7
25,55000,Rent,2,Education,C,18000,12.84,1,0.33,N,2
24,54000,Rent,2,Venture,D,20000,16.49,1,0.37,N,2
28,65000,Mortgage,8,Education,D,3000,NULL,0,0.05,N,7
22,21000,Rent,7,Education,D,8000,16.77,1,0.38,Y,2
35,90000,Mortgage,8,Education,B,4800,9.99,0,0.05,N,5
36,75000,Mortgage,9,Education,B,15000,12.18,0,0.2,N,16
21,26000,Rent,1,Debtconsolidation,D,9450,16.77,1,0.36,N,2
26,36000,Rent,1,Personal,B,10200,12.69,0,0.28,N,4
32,88000,Mortgage,13,Debtconsolidation,C,17600,13.49,1,0.2,Y,10
35,150000,Mortgage,16,Homeimprovement,A,10000,7.9,0,0.07,N,9
23,40000,Mortgage,1,Personal,A,4000,7.14,0,0.1,N,3
34,76000,Rent,4,Medical,B,6000,NULL,0,0.08,N,10
28,37500,Rent,10,Personal,A,2400,7.66,0,0.06,N,5
27,47232,Own,10,Medical,A,8000,5.42,0,0.17,N,9
25,32000,Rent,4,Venture,A,5100,8.38,0,0.16,N,3
44,95000,Mortgage,4,Venture,B,10000,10.95,0,0.11,N,15
31,39000,Mortgage,11,Debtconsolidation,A,2200,7.49,1,0.06,N,6
29,142000,Own,14,Education,B,24250,11.48,0,0.17,N,7
30,95000,Mortgage,6,Personal,A,4000,5.99,0,0.04,N,7
24,49600,Mortgage,8,Homeimprovement,A,2500,7.4,0,0.05,N,2
41,47508,Rent,3,Debtconsolidation,B,10000,10.74,0,0.21,N,16
25,90000,Mortgage,2,Personal,C,20000,NULL,0,0.22,Y,3
41,35000,Mortgage,13,Personal,B,1500,10.38,0,0.04,N,16
31,97000,Mortgage,6,Debtconsolidation,A,12000,7.66,0,0.12,N,6
35,40000,Mortgage,18,Medical,B,7200,10.71,0,0.18,N,5
24,40800,Mortgage,8,Education,A,1200,NULL,0,0.03,N,3
26,64000,Mortgage,3,Education,B,12000,11.71,0,0.19,N,3
29,89849,Mortgage,13,Personal,C,6000,13.98,0,0.07,Y,10
22,48000,Rent,7,Education,A,5000,6.99,0,0.1,N,2
27,78000,Mortgage,0,Homeimprovement,A,5000,5.42,0,0.06,N,7
26,69912,Mortgage,9,Venture,A,8000,6.99,0,0.11,N,2
24,24000,Rent,NULL,Homeimprovement,B,2000,12.69,1,0.08,N,2
23,60000,Rent,4,Personal,A,7500,7.66,0,0.13,N,2
26,34000,Rent,3,Venture,C,15250,13.22,1,0.45,Y,2
22,45000,Rent,0,,C,7200,7.74,0,NULL,N,10
22,66000,Mortgage,6,Personal,A,12000,5.79,0,0.18,N,3
29,21000,Rent,7,Education,B,6000,12.42,0,0.29,N,6
23,62000,Mortgage,2,Venture,C,5000,13.57,0,0.08,Y,3
27,52000,Rent,3,Personal,B,12250,11.36,0,0.24,N,5
22,32240,Rent,3,Personal,C,15000,13.22,1,0.47,N,2
34,51312,Rent,0,Homeimprovement,C,18000,13.85,1,0.35,N,10
30,66500,Mortgage,5,Debtconsolidation,A,8000,7.88,0,0.12,N,9
21,38000,Own,1,Medical,A,5000,8.94,0,0.13,N,2
23,45000,Rent,8,Debtconsolidation,C,6000,12.53,0,0.13,N,2
28,36000,Rent,2,Venture,A,12000,5.42,1,0.33,N,10
30,86000,Mortgage,7,Debtconsolidation,B,10000,NULL,0,0.12,N,10
22,30000,Rent,2,Venture,D,12000,14.46,1,0.4,N,2
25,45000,Own,9,Medical,A,3000,6.17,0,0.07,N,4
23,100000,Mortgage,2,Debtconsolidation,A,14000,6.17,0,0.14,N,4
58,45000,Mortgage,3,Personal,A,3500,6.76,0,0.08,N,20
22,44000,Rent,1,Education,E,16000,16.35,1,0.36,N,3
22,30000,Rent,6,Debtconsolidation,B,10000,10.37,1,0.33,N,4
24,74000,Rent,1,Personal,C,4900,12.87,0,0.07,N,3
27,78000,Rent,4,Homeimprovement,C,9600,12.29,0,0.12,Y,9
NULL,21084,Own,NULL,Education,A,20000,11.99,0,0.26,N,17
38,81120,Mortgage,5,Homeimprovement,B,8000,11.12,0,0.1,N,12
32,32004,Rent,16,Medical,B,4000,11.49,0,0.12,N,9
36,82000,Rent,12,Homeimprovement,C,18000,13.22,0,0.22,N,17
22,82000,Mortgage,5,Education,B,20000,9.88,0,0.24,N,4
29,48880,Rent,3,Personal,B,14000,10.65,0,0.29,N,9
35,45000,Rent,3,Medical,B,12000,11.26,0,0.27,N,5
24,42996,Rent,5,Medical,A,5000,7.14,0,0.12,N,4
24,40800,Rent,6,Medical,B,17500,10.62,1,0.43,N,4
23,108000,Mortgage,1,Education,B,14000,11.89,0,0.13,N,2
24,50400,Rent,8,Debtconsolidation,A,1500,NULL,0,0.03,N,2
28,55000,Rent,2,Debtconsolidation,C,3200,12.98,0,0.06,N,7
24,39996,Mortgage,1,Personal,B,3000,9.91,0,0.08,N,4
26,110000,Mortgage,1,Medical,B,5000,12.69,0,0.05,N,2
22,36000,Own,4,Education,D,5000,14.61,0,0.14,N,2
26,140000,Mortgage,10,Venture,B,24250,12.53,0,0.17,N,4
27,54996,Own,2,Homeimprovement,D,8000,NULL,0,0.24,,10
22,130000,Mortgage,3,Venture,B,24250,12.18,0,0.19,N,4
28,33600,Mortgage,12,Medical,A,3000,5.42,0,0.09,N,5
22,43000,Mortgage,3,Venture,A,2600,NULL,0,0.06,N,4
